id,visit_id,visit_date,engineer_skill_level,engineer_note,outcome,task_id,tavg
2557,0,2020-02-25 00:00:00,3,64 95 42 21 97 122 195 101 35 178,FAIL,TASK502,5.9
2558,2,2020-02-25 00:00:00,2,112 27 56 41 28 13 6 83 106,FAIL,TASK5137,5.9
2559,0,2020-02-25 00:00:00,4,49 2 28 137 174 179 199 40 111 117,FAIL,TASK521,5.9
2560,0,2020-02-25 00:00:00,5,40 160 59 156 20 151 78 165 161 50 61 169 54 24 203,SUCCESS,TASK5506,5.9
2561,0,2020-02-25 00:00:00,3,138 1 105,SUCCESS,TASK5697,5.9
2562,1,2020-02-25 00:00:00,4,120 156 107 197 173 24 31,SUCCESS,TASK5733,5.9
2563,1,2020-02-25 00:00:00,2,95 80 191,FAIL,TASK5881,5.9
2564,0,2020-02-25 00:00:00,2,0 129 23 103 152 114 26,FAIL,TASK6211,5.9
2565,2,2020-02-25 00:00:00,3,97 22 167 23 4 113 102 63 85 131 25 165 38 57 202,SUCCESS,TASK6245,5.9
2566,0,2020-02-25 00:00:00,5,25 8 177 68 35 153 200 128 126 84 95,SUCCESS,TASK6424,5.9
2567,1,2020-02-25 00:00:00,4,7 122 172 182 111 200,SUCCESS,TASK6736,5.9
2568,0,2020-02-25 00:00:00,1,99 106 89,FAIL,TASK6758,5.9
2569,0,2020-02-25 00:00:00,3,125 84 63 152 181 94 153 39 96,FAIL,TASK6873,5.9
2570,2,2020-02-25 00:00:00,4,162 132 91 23 70 175 48 39 7,SUCCESS,TASK6975,5.9
2571,0,2020-02-25 00:00:00,5,141 160 39 33 48 51 69 74 40 11 149 134,SUCCESS,TASK709,5.9
2572,0,2020-02-25 00:00:00,1,28 51 79 95 92 24,FAIL,TASK7143,5.9
2573,0,2020-02-25 00:00:00,5,130 124 26 15 136 131 125 35 142 30 199 90 198 182 137,SUCCESS,TASK7444,5.9
2574,0,2020-02-25 00:00:00,2,10 130 160 67 56 174 21 191,SUCCESS,TASK7643,5.9
2575,1,2020-02-25 00:00:00,3,135 137 9 189 27 201 61 163 170 165,FAIL,TASK7872,5.9
2576,0,2020-02-25 00:00:00,2,4 8 132 67,SUCCESS,TASK7876,5.9
2577,2,2020-02-25 00:00:00,5,104 35 9 113 137 21 118 147 41 31 167,SUCCESS,TASK821,5.9
2578,3,2020-02-25 00:00:00,3,50 181 24 30 46 76,SUCCESS,TASK8220,5.9
2579,0,2020-02-25 00:00:00,3,171 122 9 132,FAIL,TASK8248,5.9
2580,0,2020-02-25 00:00:00,4,101 34 19 164,FAIL,TASK8522,5.9
2581,1,2020-02-25 00:00:00,3,41 170 74 33 165 47 163 110 156 54,SUCCESS,TASK8535,5.9
2582,1,2020-02-25 00:00:00,4,174 32 126 65 41 128 114 80 89 17 79,SUCCESS,TASK8604,5.9
2583,1,2020-02-25 00:00:00,1,91 176 177 5 45 164 114 162,FAIL,TASK8888,5.9
2584,1,2020-02-25 00:00:00,5,75 72 31 179 169 130 146 155,FAIL,TASK8923,5.9
2585,2,2020-02-25 00:00:00,4,123 75 180 57 62 198 81 85 184 59 134 165 114 120 185,FAIL,TASK9168,5.9
2586,1,2020-02-25 00:00:00,5,72 97 152 58 105 163 64 120 79 178 82 110 24 183,SUCCESS,TASK9319,5.9
2587,2,2020-02-25 00:00:00,1,11 56 112 5 39 83 21 43 45,FAIL,TASK9327,5.9
2588,2,2020-02-25 00:00:00,1,70 152 100 169 150 63 88 158 176 34 86 106,FAIL,TASK9331,5.9
2589,0,2020-02-25 00:00:00,5,160 113 25 139 57 36 174 46 129 40 170 128 107 202,SUCCESS,TASK966,5.9
2590,0,2020-02-25 00:00:00,4,40 19 36 30 170 203,FAIL,TASK9746,5.9
2591,0,2020-02-26 00:00:00,1,182 88 112 30 150 188 129 130 96 25,FAIL,TASK1366,4.6
2592,1,2020-02-26 00:00:00,5,153 85 116 34 87 30 58 77 146 79 88 52 151 201,SUCCESS,TASK1507,4.6
2593,0,2020-02-26 00:00:00,1,79 161 8 1 10 12 145 180 168 189 202,SUCCESS,TASK159,4.6
2594,1,2020-02-26 00:00:00,4,57 9 110 53 74 145 191 66 178 114 69 81 136 103 49,SUCCESS,TASK1829,4.6
2595,2,2020-02-26 00:00:00,4,31 51 179 75 182 19 61 119,SUCCESS,TASK1854,4.6
2596,0,2020-02-26 00:00:00,2,181 55 69 172 19 15 31 53 122 52 13,FAIL,TASK1924,4.6
2597,0,2020-02-26 00:00:00,4,62 192 186 11 130 137 195 174 178 34 161 17 80 125 182 202,SUCCESS,TASK1943,4.6
2598,0,2020-02-26 00:00:00,5,53 93 90 97 178 110 95 168 96,SUCCESS,TASK1948,4.6
2599,1,2020-02-26 00:00:00,1,8 72 91 180 152 189 118 111 184 148,FAIL,TASK205,4.6
2600,4,2020-02-26 00:00:00,5,53 70 24 73 18 10 97 9 14 194,SUCCESS,TASK2068,4.6
2601,3,2020-02-26 00:00:00,2,23 107 170 132 108 57,FAIL,TASK2154,4.6
2602,2,2020-02-26 00:00:00,3,114 56 0 7 77 191 140 143 131 85 185 9 153,SUCCESS,TASK229,4.6
2603,0,2020-02-26 00:00:00,1,82 56 29 0 118 97 68 75 202,FAIL,TASK2613,4.6
2604,0,2020-02-26 00:00:00,4,98 34 124 125 87 106 23 151 101,SUCCESS,TASK2620,4.6
2605,0,2020-02-26 00:00:00,4,168 51 181 116 39 95,SUCCESS,TASK2784,4.6
2606,0,2020-02-26 00:00:00,4,107 176 93 5 185 28 170 144 180 96 109 16 203,SUCCESS,TASK3052,4.6
2607,1,2020-02-26 00:00:00,2,159 104 85 193 138 101 7 68 69 153 179,FAIL,TASK332,4.6
2608,1,2020-02-26 00:00:00,3,161 45 104 118,FAIL,TASK3353,4.6
2609,0,2020-02-26 00:00:00,5,187 82 88,SUCCESS,TASK3360,4.6
2610,0,2020-02-26 00:00:00,5,93 33 152 170 137 190 115 182 139 136 202 172,SUCCESS,TASK337,4.6
2611,0,2020-02-26 00:00:00,4,19 151 32 12,FAIL,TASK3679,4.6
2612,0,2020-02-26 00:00:00,2,69 49 144 126 196 116 194,FAIL,TASK3769,4.6
2613,0,2020-02-26 00:00:00,5,69 92 53 83 65 146 100 165 46 202 160 58,SUCCESS,TASK4029,4.6
2614,0,2020-02-26 00:00:00,2,103 168 120 94 77 110 8 202 43 179 189 130,FAIL,TASK4116,4.6
2615,0,2020-02-26 00:00:00,4,41 183 36 79 200 47 88 95 10 123,SUCCESS,TASK4187,4.6
2616,1,2020-02-26 00:00:00,4,127 36 182 65 105 129 178 38 50 83 163,SUCCESS,TASK4503,4.6
2617,0,2020-02-26 00:00:00,5,51 35 77 143 78 128 0 72 90 74,SUCCESS,TASK4504,4.6
2618,1,2020-02-26 00:00:00,1,97 139 144 19 108 65 8 102 58 90 60 154,FAIL,TASK4732,4.6
2619,0,2020-02-26 00:00:00,4,64 31 199 18 159 144 171 73 123 56,SUCCESS,TASK483,4.6
2620,0,2020-02-26 00:00:00,3,35 84 87 108 133 76 24 155 29 74 135 174 175 202 106,FAIL,TASK4863,4.6
2621,3,2020-02-26 00:00:00,4,140 42 79 189 117 172 182 198,SUCCESS,TASK5555,4.6
2622,2,2020-02-26 00:00:00,2,150 111 114 201 34 32 41 196 177,FAIL,TASK5757,4.6
2623,2,2020-02-26 00:00:00,1,154 20 34 198 170 109 74 84 76 44 187 166 98 4 22,SUCCESS,TASK5879,4.6
2624,4,2020-02-26 00:00:00,1,145 203 39 191 123 65 201,FAIL,TASK5985,4.6
2625,0,2020-02-26 00:00:00,3,162 7 86 76 108 54 121 131 191 175 133 123 5 4,SUCCESS,TASK6303,4.6
2626,1,2020-02-26 00:00:00,3,129 66 67 122,FAIL,TASK6334,4.6
2627,1,2020-02-26 00:00:00,1,130 30 117 185,FAIL,TASK7176,4.6
2628,2,2020-02-26 00:00:00,5,40 2 166 127 8 123 6 111 143 185 117 31 202 25 175,SUCCESS,TASK7177,4.6
2629,0,2020-02-26 00:00:00,4,84 157 128 71 39 0 187 46 47,SUCCESS,TASK7279,4.6
2630,0,2020-02-26 00:00:00,1,175 124 157 70 53 168 190 128 110 179,FAIL,TASK7433,4.6
2631,0,2020-02-26 00:00:00,5,183 95 173 146 50 196 23 147 67 185 133 123 153 11 203,SUCCESS,TASK7451,4.6
2632,0,2020-02-26 00:00:00,2,166 143 133 7 138 168 176 108 161 72 194,SUCCESS,TASK7457,4.6
2633,0,2020-02-26 00:00:00,2,19 70 130,SUCCESS,TASK7710,4.6
2634,2,2020-02-26 00:00:00,4,197 104 192 36 191 43 167 176 0 7 33,SUCCESS,TASK7836,4.6
2635,0,2020-02-26 00:00:00,4,146 82 33 46 20 128 1 188 84 152,FAIL,TASK8136,4.6
2636,1,2020-02-26 00:00:00,1,177 32 55 179 78 136 112 34 7 1 6 150 167 92 186,SUCCESS,TASK8290,4.6
2637,5,2020-02-26 00:00:00,1,43 151 9 121 137 49 102 196,SUCCESS,TASK8432,4.6
2638,0,2020-02-26 00:00:00,1,116 37 33 177 41 114 165 166 68 135 115 189,SUCCESS,TASK8850,4.6
2639,1,2020-02-26 00:00:00,4,125 74 177 50 109 48 44 40 83 14 10 149 95 134,SUCCESS,TASK8895,4.6
2640,0,2020-02-26 00:00:00,3,202 191 38 39 92 23 142 132 87 104,SUCCESS,TASK8957,4.6
2641,1,2020-02-26 00:00:00,3,77 121 55 5 194 187 87 175 18 82 78 193 80 200,FAIL,TASK9130,4.6
2642,3,2020-02-26 00:00:00,3,54 137 58 18 193 200 132 118 83,SUCCESS,TASK9168,4.6
2643,0,2020-02-26 00:00:00,3,177 134 160 12 195 143 146 178 58 201,SUCCESS,TASK9302,4.6
2644,1,2020-02-26 00:00:00,2,91 59 173 69 199 46 99 201,FAIL,TASK9482,4.6
2645,2,2020-02-26 00:00:00,5,174 175 147 57 150 4 181 84 134 98 169,SUCCESS,TASK9643,4.6
2646,1,2020-02-26 00:00:00,4,91 65 44 4 185 0 115 153 181 85 158 89 62 2,SUCCESS,TASK9746,4.6
2647,0,2020-02-26 00:00:00,5,119 144 18 88 202 32 8 177 55 190 149 108 147 136 63,SUCCESS,TASK9761,4.6
2648,0,2020-02-26 00:00:00,3,161 200 133 101 121 157 89 20 53 86,SUCCESS,TASK9937,4.6
2649,0,2020-02-26 00:00:00,3,95 201 2 196 25 135 144 9,FAIL,TASK9968,4.6
2650,0,2020-02-27 00:00:00,4,197 118 128 18 62 176 15 27 45,SUCCESS,TASK1009,4.5
2651,0,2020-02-27 00:00:00,2,11 49 103 12 175,SUCCESS,TASK1845,4.5
2652,0,2020-02-27 00:00:00,2,197 20 201,SUCCESS,TASK1847,4.5
2653,0,2020-02-27 00:00:00,1,23 16 90 171 43 40 114 111,FAIL,TASK2038,4.5
2654,4,2020-02-27 00:00:00,5,119 188 41 132 114 117 72 50 129,SUCCESS,TASK2154,4.5
2655,0,2020-02-27 00:00:00,3,13 198 137 162 150 43 185 4 131,FAIL,TASK2421,4.5
2656,0,2020-02-27 00:00:00,5,113 17 196 132 140 9 133 100 14 124 15 94 203,SUCCESS,TASK2601,4.5
2657,1,2020-02-27 00:00:00,1,91 30 18 95 187 71 3 148 193 136,FAIL,TASK2875,4.5
2658,0,2020-02-27 00:00:00,2,65 42 121 80 33 200,FAIL,TASK2980,4.5
2659,0,2020-02-27 00:00:00,4,146 93 26 92 61 147 75 98,FAIL,TASK300,4.5
2660,0,2020-02-27 00:00:00,2,90 125 201 34 94,FAIL,TASK306,4.5
2661,2,2020-02-27 00:00:00,3,91 136 180 89 87 66 8 107 97,SUCCESS,TASK3210,4.5
2662,1,2020-02-27 00:00:00,5,72 107 171 80 116,SUCCESS,TASK3354,4.5
2663,0,2020-02-27 00:00:00,2,1 190 52 54 185 203,SUCCESS,TASK3394,4.5
2664,0,2020-02-27 00:00:00,3,187 133 1,SUCCESS,TASK3508,4.5
2665,0,2020-02-27 00:00:00,5,63 53 28 11 158 34 60 140 96 29,FAIL,TASK4050,4.5
2666,2,2020-02-27 00:00:00,5,99 154 55 93,FAIL,TASK4123,4.5
2667,2,2020-02-27 00:00:00,5,201 170 70 73 186 101,SUCCESS,TASK4168,4.5
2668,1,2020-02-27 00:00:00,2,77 16 123 154 171 59 4 142 162 26,FAIL,TASK4290,4.5
2669,0,2020-02-27 00:00:00,3,40 2 12 164 184 103 124 189 149 167 84 25 182 73 160,SUCCESS,TASK4329,4.5
2670,0,2020-02-27 00:00:00,1,4 63 123 194 71 32 198 191 41 137 55 176 9,SUCCESS,TASK4589,4.5
2671,0,2020-02-27 00:00:00,3,27 0 187 49 52 114 14 198 101 58 45 30 18 71 170,FAIL,TASK4653,4.5
2672,0,2020-02-27 00:00:00,2,185 101 103 68 198 156,FAIL,TASK4750,4.5
2673,0,2020-02-27 00:00:00,1,128 21 25 40 102 192,SUCCESS,TASK5570,4.5
2674,3,2020-02-27 00:00:00,4,185 62 44 38 30 104 63 164 103 93 119 193 135 178 74,SUCCESS,TASK5757,4.5
2675,1,2020-02-27 00:00:00,1,24 87 106 65 88 104 57,SUCCESS,TASK59,4.5
2676,1,2020-02-27 00:00:00,1,189 85 133 173 55 84 46 125 195 120 202,FAIL,TASK6436,4.5
2677,1,2020-02-27 00:00:00,1,188 126 103 66 72 59 152 203,FAIL,TASK6860,4.5
2678,1,2020-02-27 00:00:00,4,83 38 61 69 171 192 36 62 139 117 8,FAIL,TASK6984,4.5
2679,1,2020-02-27 00:00:00,2,67 199 183 118 0 18 46 81 7 45 26 43 36 176,FAIL,TASK745,4.5
2680,1,2020-02-27 00:00:00,4,44 202 8 155 3 194 45 48 113 36 127 138 50 39 200,SUCCESS,TASK7468,4.5
2681,1,2020-02-27 00:00:00,1,125 89 144 48 84 203,SUCCESS,TASK7609,4.5
2682,0,2020-02-27 00:00:00,2,176 68 60 167 139 8 42 140 202 196 48 158 11,SUCCESS,TASK7798,4.5
2683,0,2020-02-27 00:00:00,5,93 178 86 56 20 165 82 44,FAIL,TASK7944,4.5
2684,1,2020-02-27 00:00:00,1,50 81 108,FAIL,TASK8028,4.5
2685,0,2020-02-27 00:00:00,5,114 15 178 79 68 85,SUCCESS,TASK8031,4.5
2686,0,2020-02-27 00:00:00,1,16 95 116 62 21 189 51 113,FAIL,TASK8096,4.5
2687,0,2020-02-27 00:00:00,3,41 38 135 166 179 187 20 14 151 55 93 192 154 120 200,FAIL,TASK8217,4.5
2688,0,2020-02-27 00:00:00,2,151 177 97 78 8 144 185 60 145 116,FAIL,TASK8283,4.5
2689,0,2020-02-27 00:00:00,2,158 155 47 167 24 91 104 197 170 184 203,FAIL,TASK8450,4.5
2690,1,2020-02-27 00:00:00,4,187 82 196 56 75 17 189 19 202,FAIL,TASK8687,4.5
2691,3,2020-02-27 00:00:00,5,78 201 22 184 9 139,SUCCESS,TASK8741,4.5
2692,2,2020-02-27 00:00:00,2,59 127 32 189 185 173 168 137 98,SUCCESS,TASK9130,4.5
2693,0,2020-02-27 00:00:00,1,34 138 38 31 126 134 58 119 101 72 139,SUCCESS,TASK9144,4.5
2694,0,2020-02-27 00:00:00,4,121 191 107 89 22 2 52 87 86 202,FAIL,TASK9219,4.5
2695,0,2020-02-27 00:00:00,4,36 130 128 177 111,SUCCESS,TASK9354,4.5
2696,1,2020-02-27 00:00:00,2,137 98 142,FAIL,TASK9728,4.5
2697,1,2020-02-28 00:00:00,5,141 101 104 124 86 57 46 121,FAIL,TASK1113,6.4
2698,0,2020-02-28 00:00:00,1,20 166 61 99 66 180 106 149 201,FAIL,TASK1172,6.4
2699,0,2020-02-28 00:00:00,4,9 145 85 39 143 48 60 189,SUCCESS,TASK1464,6.4
2700,0,2020-02-28 00:00:00,4,70 154 113 148 72 117,FAIL,TASK1477,6.4
2701,2,2020-02-28 00:00:00,5,186 74 180 155 104 66 10,SUCCESS,TASK1899,6.4
2702,2,2020-02-28 00:00:00,3,117 29 160 203,SUCCESS,TASK205,6.4
2703,0,2020-02-28 00:00:00,3,39 196 124 42 123 70 19 104 71 134 100 195,FAIL,TASK2159,6.4
2704,1,2020-02-28 00:00:00,2,29 153 6 104 63 201,FAIL,TASK2385,6.4
2705,1,2020-02-28 00:00:00,1,203 94 137 26 54 35 183,SUCCESS,TASK251,6.4
2706,0,2020-02-28 00:00:00,1,171 68 28 109 141 161 30 184 40 168 126 201 202,FAIL,TASK3148,6.4
2707,0,2020-02-28 00:00:00,2,177 76 22,FAIL,TASK3269,6.4
2708,0,2020-02-28 00:00:00,4,36 96 150 62 121 50 110 193 135 192 64 145,FAIL,TASK3283,6.4
2709,0,2020-02-28 00:00:00,2,35 58 169 101,FAIL,TASK3344,6.4
2710,4,2020-02-28 00:00:00,1,166 62 167 132 124 201 76 39 147 44 69,FAIL,TASK3533,6.4
2711,0,2020-02-28 00:00:00,4,120 155 139 50 153 60 169 41 37 27 133 178 26,SUCCESS,TASK358,6.4
2712,0,2020-02-28 00:00:00,1,88 108 123 30 192 23 109 125 189 20,FAIL,TASK3721,6.4
2713,1,2020-02-28 00:00:00,2,11 68 129 128 19 196 36,FAIL,TASK3799,6.4
2714,1,2020-02-28 00:00:00,3,60 77 28 118 76 129,FAIL,TASK4050,6.4
2715,0,2020-02-28 00:00:00,4,28 52 70 145 45 143 50 91,SUCCESS,TASK4136,6.4
2716,1,2020-02-28 00:00:00,2,94 63 100 16 84 189 95 186 9,SUCCESS,TASK4653,6.4
2717,1,2020-02-28 00:00:00,5,115 198 97 145 104 173 151 65 44 161,SUCCESS,TASK502,6.4
2718,0,2020-02-28 00:00:00,4,95 149 178 152 118 158 111 4 157 55,SUCCESS,TASK5034,6.4
2719,0,2020-02-28 00:00:00,2,30 55 172 8 33 52,SUCCESS,TASK5310,6.4
2720,5,2020-02-28 00:00:00,1,127 197 128,SUCCESS,TASK5985,6.4
2721,0,2020-02-28 00:00:00,3,53 26 104 158 80 23 44 201 39 109 71 155 181 119,FAIL,TASK6152,6.4
2722,1,2020-02-28 00:00:00,5,202 188 203 170 134 27 22 124 100 30,FAIL,TASK637,6.4
2723,0,2020-02-28 00:00:00,2,203 140 9 191 105 124 44 181 57 88 58 125,FAIL,TASK6515,6.4
2724,0,2020-02-28 00:00:00,3,77 145 91 123 134 184 83 11 60 66 86 179,SUCCESS,TASK6616,6.4
2725,0,2020-02-28 00:00:00,5,181 143 168 120 47 177 100 80 41 67,SUCCESS,TASK6833,6.4
2726,1,2020-02-28 00:00:00,2,67 143 45 36 158 154 25 151 172 121 160 63 147,SUCCESS,TASK7143,6.4
2727,2,2020-02-28 00:00:00,3,181 167 105 70 162 201 178 22 104 27 3 43 87 138,SUCCESS,TASK7176,6.4
2728,0,2020-02-28 00:00:00,5,87 75 117 176 13 168 143,SUCCESS,TASK7193,6.4
2729,0,2020-02-28 00:00:00,2,53 150 62 17 201 151 66 67 26 138 179 130 126 166 55 201,FAIL,TASK7316,6.4
2730,0,2020-02-28 00:00:00,2,4 132 185 65 140 53,FAIL,TASK7581,6.4
2731,1,2020-02-28 00:00:00,3,186 117 63,SUCCESS,TASK7722,6.4
2732,0,2020-02-28 00:00:00,3,131 106 50,FAIL,TASK7843,6.4
2733,1,2020-02-28 00:00:00,1,66 49 22 133 5 132 59 0 197 15 151 79 91 135,SUCCESS,TASK7868,6.4
2734,2,2020-02-28 00:00:00,5,29 73 15 13 72 0 109 140,FAIL,TASK8116,6.4
2735,1,2020-02-28 00:00:00,3,127 22 16 95 17 85 30 35 143 80 89 128 195 51,SUCCESS,TASK8136,6.4
2736,1,2020-02-28 00:00:00,2,175 32 67 166 72 171 114 186 159 19 165 23 75,FAIL,TASK8217,6.4
2737,0,2020-02-28 00:00:00,2,62 22 42 4 203,FAIL,TASK8357,6.4
2738,1,2020-02-28 00:00:00,1,143 88 102 62 178 10 63 46 49 87 26 145 18,FAIL,TASK8407,6.4
2739,1,2020-02-28 00:00:00,4,181 31 68 175 150 145 173 85 49 65 41 18,FAIL,TASK8450,6.4
2740,1,2020-02-28 00:00:00,2,124 56 190 54 58,FAIL,TASK8474,6.4
2741,0,2020-02-28 00:00:00,3,194 109 86 43 139 97 117 61 81 179 89 21 144 146,FAIL,TASK8501,6.4
2742,0,2020-02-28 00:00:00,1,24 18 0,FAIL,TASK8518,6.4
2743,0,2020-02-28 00:00:00,5,86 43 5 134 201 140 179 39 195 112 114 62 58 10 119,SUCCESS,TASK8704,6.4
2744,2,2020-02-28 00:00:00,4,70 109 156,SUCCESS,TASK887,6.4
2745,0,2020-02-28 00:00:00,3,166 66 121 43,FAIL,TASK9004,6.4
2746,1,2020-02-28 00:00:00,1,157 45 153 4 121 77 10 139 15 147 59 31,SUCCESS,TASK9065,6.4
2747,0,2020-02-28 00:00:00,4,94 21 48 67 145 55 58 98 82 149 85 195 191 57 121,FAIL,TASK914,6.4
2748,0,2020-02-28 00:00:00,3,112 62 78 201 153 174 199 129 136 168 54 72 183,FAIL,TASK9788,6.4
2749,0,2020-02-28 00:00:00,3,179 124 54 17,SUCCESS,TASK9816,6.4
2750,0,2020-02-29 00:00:00,4,1 194 26 85 145 48,SUCCESS,TASK1351,7.5
2751,1,2020-02-29 00:00:00,2,178 147 118 192 97 73 169 41 95,FAIL,TASK1384,7.5
2752,1,2020-02-29 00:00:00,5,67 144 51 30 41 158 89 170 137 133 147 57 172 76,SUCCESS,TASK1746,7.5
2753,0,2020-02-29 00:00:00,2,194 112 76 127 95 26 169,FAIL,TASK2024,7.5
2754,3,2020-02-29 00:00:00,5,40 164 55 148 83 20 71 101,SUCCESS,TASK2410,7.5
2755,3,2020-02-29 00:00:00,5,94 34 18 6 167,SUCCESS,TASK276,7.5
2756,0,2020-02-29 00:00:00,1,32 41 55 17 48 114 31,FAIL,TASK2885,7.5
2757,0,2020-02-29 00:00:00,3,73 111 155 61,SUCCESS,TASK2996,7.5
2758,1,2020-02-29 00:00:00,3,195 29 165 154 124 183 94 202,FAIL,TASK3121,7.5
2759,4,2020-02-29 00:00:00,5,185 150 15 43 141 96 73 80 67 139 190 65 174 54,SUCCESS,TASK3204,7.5
2760,0,2020-02-29 00:00:00,3,167 83 102 95 73 22 159 129 47 188 201,FAIL,TASK3316,7.5
2761,2,2020-02-29 00:00:00,5,27 150 31 181,SUCCESS,TASK332,7.5
2762,2,2020-02-29 00:00:00,4,176 56 141 74 130 18 21 92 178 175 167 32,SUCCESS,TASK3353,7.5
2763,0,2020-02-29 00:00:00,1,200 189 121 18 102 128 46 45 28 5,SUCCESS,TASK3542,7.5
2764,1,2020-02-29 00:00:00,1,96 97 117 45 171 203 84 77 161 133,FAIL,TASK3679,7.5
2765,1,2020-02-29 00:00:00,3,81 180 112 38 139 167 37 160 42 4 29,FAIL,TASK395,7.5
2766,2,2020-02-29 00:00:00,1,91 70 172 142 134 197 203,FAIL,TASK3965,7.5
2767,0,2020-02-29 00:00:00,5,192 199 91 62 29 198 25 105 47 154,FAIL,TASK4527,7.5
2768,2,2020-02-29 00:00:00,3,154 41 142 69 52 189 20 147 177 201,FAIL,TASK4732,7.5
2769,2,2020-02-29 00:00:00,4,21 157 186 77 189 85 185 195 106 41 200,SUCCESS,TASK4933,7.5
2770,3,2020-02-29 00:00:00,2,94 27 143 12 54,FAIL,TASK5073,7.5
2771,3,2020-02-29 00:00:00,1,127 177 180 101 82 149 26 50 195 34 86 144,SUCCESS,TASK5696,7.5
2772,0,2020-02-29 00:00:00,4,148 139 179 65 167 14 200,SUCCESS,TASK5780,7.5
2773,2,2020-02-29 00:00:00,5,41 70 17 114 146 37 72 29,SUCCESS,TASK6208,7.5
2774,0,2020-02-29 00:00:00,2,53 195 66 91 181 67 105 14 143 60 9 115,SUCCESS,TASK6429,7.5
2775,0,2020-02-29 00:00:00,5,29 202 34 13 134 119 105 121 15 113,FAIL,TASK6444,7.5
2776,1,2020-02-29 00:00:00,1,144 109 57 158 79 168 133 143 36 157,FAIL,TASK6498,7.5
2777,2,2020-02-29 00:00:00,3,164 80 68 2 73 121 120,SUCCESS,TASK6722,7.5
2778,1,2020-02-29 00:00:00,4,48 100 60 87 147,SUCCESS,TASK6759,7.5
2779,0,2020-02-29 00:00:00,3,165 44 14 83 109 110 53 89 34 49,SUCCESS,TASK6805,7.5
2780,0,2020-02-29 00:00:00,5,191 83 174 12,SUCCESS,TASK7010,7.5
2781,0,2020-02-29 00:00:00,5,57 114 159 56 168 64 9 19 3 130,FAIL,TASK7152,7.5
2782,1,2020-02-29 00:00:00,4,162 14 79 116 190 187 85 129 54 0 191,FAIL,TASK7316,7.5
2783,1,2020-02-29 00:00:00,4,86 97 51 27 96 58 87 162 70 197 157 69 31 48 90,FAIL,TASK7725,7.5
2784,1,2020-02-29 00:00:00,5,141 71 72 126 183,SUCCESS,TASK7749,7.5
2785,1,2020-02-29 00:00:00,5,148 55 105 201 42 126 15 150 29 31 73 119 163 96 201,SUCCESS,TASK7843,7.5
2786,2,2020-02-29 00:00:00,2,74 24 71 195 30 7 13 199 90 83 75 67 5,FAIL,TASK8028,7.5
2787,0,2020-02-29 00:00:00,2,203 148 118 159 157 166,FAIL,TASK8145,7.5
2788,1,2020-02-29 00:00:00,1,145 156 188 202 87 168,FAIL,TASK8248,7.5
2789,0,2020-02-29 00:00:00,5,176 7 101 143 82 83 77 42 35 201,SUCCESS,TASK835,7.5
2790,2,2020-02-29 00:00:00,1,37 105 40 193 15 128 200 183 22 27 49 195,SUCCESS,TASK8474,7.5
2791,1,2020-02-29 00:00:00,3,137 65 34 200 203,SUCCESS,TASK8522,7.5
2792,1,2020-02-29 00:00:00,3,122 65 186 99 201 79 203,FAIL,TASK8549,7.5
2793,2,2020-02-29 00:00:00,1,0 187 122 136 124 176 70 120 135 141 165 76 33,SUCCESS,TASK8683,7.5
2794,0,2020-02-29 00:00:00,4,190 156 130 9 157 161 158,FAIL,TASK8862,7.5
2795,0,2020-02-29 00:00:00,1,103 102 22 106 42,FAIL,TASK8872,7.5
2796,0,2020-02-29 00:00:00,1,124 150 49 109,FAIL,TASK8896,7.5
2797,2,2020-02-29 00:00:00,1,193 171 15 160 21 149 125 187 61 41 170 80,FAIL,TASK8995,7.5
2798,3,2020-02-29 00:00:00,1,11 33 66 94 107 12 7 126 112 92 159,SUCCESS,TASK9327,7.5
2799,0,2020-02-29 00:00:00,2,34 94 134 158 174,FAIL,TASK9524,7.5
2800,2,2020-02-29 00:00:00,5,116 108 57 200 28 146 95 7 80 27 114,SUCCESS,TASK9639,7.5
2801,1,2020-02-29 00:00:00,3,202 153 136 100 67 146 42 184 69 74 47 90 5 117 177 203,SUCCESS,TASK9706,7.5
2802,0,2020-02-29 00:00:00,4,47 151 195 24 170 171 50 101 179 31 181 134 57 188 12,SUCCESS,TASK9767,7.5
2803,2,2020-02-29 00:00:00,5,172 52 60 104 74 125 187 117 122 15 38 190,SUCCESS,TASK9925,7.5
2804,1,2020-02-29 00:00:00,2,137 201 57 202 81 118 1 115 17 88 25 14 168,FAIL,TASK9968,7.5
2805,0,2020-03-01 00:00:00,5,64 152 100 150 180 81 7 198 153,SUCCESS,TASK1865,6.6
2806,1,2020-03-01 00:00:00,3,61 146 22 50 200 202 131 116 101 123 198 88 24 151 132,FAIL,TASK1924,6.6
2807,0,2020-03-01 00:00:00,1,1 6 148 192 167,FAIL,TASK213,6.6
2808,0,2020-03-01 00:00:00,1,19 121 148 5 15 90 10 192 42 48 105 92 203,FAIL,TASK2363,6.6
2809,1,2020-03-01 00:00:00,1,120 41 69 152 179 122 194 149 26 186 82 127 7 197,FAIL,TASK2880,6.6
2810,1,2020-03-01 00:00:00,1,62 68 184,FAIL,TASK2885,6.6
2811,0,2020-03-01 00:00:00,2,71 60 114 191,FAIL,TASK3017,6.6
2812,0,2020-03-01 00:00:00,3,167 131 11 159 4 102 33 45 190 28,FAIL,TASK3132,6.6
