id,task_id,node_id,original_reported_date,node_age,node_type,task_type,outcome
1946,TASK2928,NODE162,2020-10-19 00:00:00,10,TYPE5,TASK1,SUCCESS
1947,TASK2906,NODE64,2020-10-19 00:00:00,12,TYPE5,TASK9,SUCCESS
1948,TASK1992,NODE303,2020-10-23 00:00:00,12,TYPE3,TASK8,SUCCESS
1949,TASK1852,NODE319,2020-10-16 00:00:00,19,TYPE4,TASK7,SUCCESS
1950,TASK1599,NODE177,2020-10-19 00:00:00,16,TYPE1,TASK5,SUCCESS
1951,TASK1560,NODE154,2020-10-16 00:00:00,17,TYPE4,TASK6,SUCCESS
1952,TASK1499,NODE485,2020-10-17 00:00:00,12,TYPE1,TASK7,SUCCESS
1953,TASK9992,NODE108,2020-10-19 00:00:00,0,TYPE3,TASK5,SUCCESS
1954,TASK989,NODE70,2020-10-14 00:00:00,5,TYPE4,TASK9,SUCCESS
1955,TASK9752,NODE38,2020-10-12 00:00:00,16,TYPE5,TASK9,SUCCESS
1956,TASK9424,NODE431,2020-10-23 00:00:00,11,TYPE3,TASK5,SUCCESS
1957,TASK8541,NODE80,2020-10-24 00:00:00,4,TYPE2,TASK5,SUCCESS
1958,TASK8094,NODE454,2020-10-16 00:00:00,0,TYPE1,TASK7,SUCCESS
1959,TASK7857,NODE36,2020-10-22 00:00:00,8,TYPE2,TASK2,SUCCESS
1960,TASK7308,NODE310,2020-10-10 00:00:00,14,TYPE2,TASK4,SUCCESS
1961,TASK6889,NODE369,2020-10-17 00:00:00,7,TYPE1,TASK4,SUCCESS
1962,TASK6540,NODE74,2020-10-23 00:00:00,1,TYPE5,TASK7,SUCCESS
1963,TASK6405,NODE401,2020-10-16 00:00:00,4,TYPE4,TASK6,SUCCESS
1964,TASK6280,NODE469,2020-10-18 00:00:00,9,TYPE4,TASK7,SUCCESS
1965,TASK6131,NODE16,2020-10-21 00:00:00,19,TYPE4,TASK8,SUCCESS
1966,TASK5941,NODE270,2020-10-04 00:00:00,1,TYPE2,TASK7,SUCCESS
1967,TASK5772,NODE73,2020-10-13 00:00:00,20,TYPE5,TASK3,SUCCESS
1968,TASK5156,NODE5,2020-10-23 00:00:00,3,TYPE1,TASK2,SUCCESS
1969,TASK5092,NODE336,2020-10-08 00:00:00,18,TYPE2,TASK8,SUCCESS
1970,TASK4891,NODE474,2020-10-15 00:00:00,5,TYPE5,TASK6,SUCCESS
1971,TASK4786,NODE319,2020-10-21 00:00:00,4,TYPE3,TASK9,SUCCESS
1972,TASK4686,NODE273,2020-10-18 00:00:00,15,TYPE2,TASK3,SUCCESS
1973,TASK4662,NODE148,2020-10-12 00:00:00,11,TYPE2,TASK7,SUCCESS
1974,TASK4598,NODE169,2020-10-02 00:00:00,15,TYPE3,TASK6,SUCCESS
1975,TASK4593,NODE2,2020-10-14 00:00:00,0,TYPE4,TASK4,SUCCESS
1976,TASK4158,NODE351,2020-10-21 00:00:00,5,TYPE3,TASK7,SUCCESS
1977,TASK3789,NODE398,2020-10-16 00:00:00,18,TYPE4,TASK8,SUCCESS
1978,TASK3111,NODE303,2020-10-19 00:00:00,12,TYPE1,TASK5,SUCCESS
1979,TASK2433,NODE489,2020-10-06 00:00:00,13,TYPE3,TASK2,SUCCESS
1980,TASK2397,NODE308,2020-10-20 00:00:00,6,TYPE1,TASK2,SUCCESS
1981,TASK2202,NODE384,2020-10-20 00:00:00,7,TYPE2,TASK9,SUCCESS
1982,TASK1904,NODE473,2020-10-17 00:00:00,20,TYPE2,TASK8,SUCCESS
1983,TASK1712,NODE367,2020-10-20 00:00:00,14,TYPE1,TASK7,SUCCESS
1984,TASK1266,NODE206,2020-10-23 00:00:00,11,TYPE4,TASK9,SUCCESS
1985,TASK9984,NODE43,2020-10-06 00:00:00,19,TYPE2,TASK2,SUCCESS
1986,TASK9843,NODE463,2020-10-18 00:00:00,17,TYPE5,TASK2,SUCCESS
1987,TASK8552,NODE153,2020-10-19 00:00:00,1,TYPE2,TASK3,SUCCESS
1988,TASK7492,NODE437,2020-10-19 00:00:00,4,TYPE1,TASK7,SUCCESS
1989,TASK7425,NODE293,2020-10-17 00:00:00,18,TYPE4,TASK6,SUCCESS
1990,TASK7268,NODE200,2020-10-04 00:00:00,17,TYPE4,TASK9,SUCCESS
1991,TASK706,NODE140,2020-10-13 00:00:00,2,TYPE3,TASK5,SUCCESS
1992,TASK6059,NODE382,2020-10-11 00:00:00,15,TYPE1,TASK4,SUCCESS
1993,TASK5731,NODE22,2020-10-20 00:00:00,2,TYPE3,TASK9,SUCCESS
1994,TASK5613,NODE451,2020-10-02 00:00:00,12,TYPE1,TASK4,SUCCESS
1995,TASK5473,NODE142,2020-10-09 00:00:00,2,TYPE3,TASK1,SUCCESS
1996,TASK4845,NODE286,2020-10-14 00:00:00,18,TYPE3,TASK1,SUCCESS
1997,TASK4490,NODE246,2020-10-09 00:00:00,11,TYPE3,TASK8,SUCCESS
1998,TASK4452,NODE290,2020-10-06 00:00:00,4,TYPE2,TASK3,SUCCESS
1999,TASK4095,NODE281,2020-10-21 00:00:00,17,TYPE2,TASK4,SUCCESS
2000,TASK3959,NODE298,2020-10-23 00:00:00,9,TYPE5,TASK9,SUCCESS
2001,TASK3660,NODE344,2020-10-23 00:00:00,16,TYPE1,TASK3,SUCCESS
2002,TASK3012,NODE276,2020-10-18 00:00:00,3,TYPE4,TASK7,SUCCESS
2003,TASK2607,NODE371,2020-10-21 00:00:00,7,TYPE2,TASK1,SUCCESS
2004,TASK138,NODE395,2020-10-08 00:00:00,9,TYPE4,TASK2,SUCCESS
2005,TASK9929,NODE303,2020-10-18 00:00:00,5,TYPE2,TASK5,SUCCESS
2006,TASK9747,NODE200,2020-10-19 00:00:00,16,TYPE2,TASK7,SUCCESS
2007,TASK8883,NODE123,2020-10-18 00:00:00,7,TYPE5,TASK3,SUCCESS
2008,TASK8710,NODE225,2020-10-15 00:00:00,0,TYPE3,TASK6,SUCCESS
2009,TASK780,NODE154,2020-10-09 00:00:00,3,TYPE5,TASK3,SUCCESS
2010,TASK7136,NODE155,2020-10-06 00:00:00,4,TYPE2,TASK5,SUCCESS
2011,TASK7026,NODE135,2020-10-15 00:00:00,4,TYPE3,TASK7,SUCCESS
2012,TASK6670,NODE353,2020-10-17 00:00:00,13,TYPE2,TASK5,SUCCESS
2013,TASK6481,NODE96,2020-10-22 00:00:00,0,TYPE2,TASK8,SUCCESS
2014,TASK6319,NODE79,2020-10-19 00:00:00,12,TYPE1,TASK5,SUCCESS
2015,TASK4798,NODE17,2020-10-22 00:00:00,3,TYPE3,TASK8,SUCCESS
2016,TASK4785,NODE3,2020-10-03 00:00:00,6,TYPE3,TASK2,SUCCESS
2017,TASK4546,NODE76,2020-10-17 00:00:00,1,TYPE4,TASK6,SUCCESS
2018,TASK4107,NODE495,2020-10-21 00:00:00,2,TYPE3,TASK3,SUCCESS
2019,TASK394,NODE310,2020-10-20 00:00:00,13,TYPE4,TASK5,SUCCESS
2020,TASK3773,NODE195,2020-10-09 00:00:00,9,TYPE2,TASK3,SUCCESS
2021,TASK3738,NODE101,2020-10-20 00:00:00,12,TYPE5,TASK7,SUCCESS
2022,TASK3621,NODE85,2020-09-20 00:00:00,12,TYPE5,TASK2,SUCCESS
2023,TASK355,NODE184,2020-10-21 00:00:00,13,TYPE2,TASK6,SUCCESS
2024,TASK3481,NODE164,2020-10-14 00:00:00,18,TYPE3,TASK4,SUCCESS
2025,TASK3438,NODE219,2020-10-03 00:00:00,6,TYPE3,TASK6,SUCCESS
2026,TASK2715,NODE466,2020-10-10 00:00:00,15,TYPE1,TASK3,SUCCESS
2027,TASK2306,NODE119,2020-10-06 00:00:00,0,TYPE4,TASK7,SUCCESS
2028,TASK2277,NODE484,2020-10-19 00:00:00,19,TYPE1,TASK8,SUCCESS
2029,TASK2149,NODE188,2020-10-22 00:00:00,3,TYPE5,TASK3,SUCCESS
2030,TASK2006,NODE82,2020-10-05 00:00:00,15,TYPE5,TASK1,SUCCESS
2031,TASK1571,NODE34,2020-10-11 00:00:00,9,TYPE2,TASK1,SUCCESS
2032,TASK1566,NODE7,2020-10-16 00:00:00,12,TYPE4,TASK5,SUCCESS
2033,TASK111,NODE413,2020-10-13 00:00:00,4,TYPE1,TASK3,SUCCESS
2034,TASK975,NODE236,2020-10-19 00:00:00,15,TYPE4,TASK8,SUCCESS
2035,TASK9754,NODE29,2020-10-20 00:00:00,8,TYPE5,TASK6,SUCCESS
2036,TASK9396,NODE313,2020-10-15 00:00:00,14,TYPE2,TASK3,SUCCESS
2037,TASK9347,NODE428,2020-10-14 00:00:00,18,TYPE3,TASK8,SUCCESS
2038,TASK8099,NODE277,2020-10-18 00:00:00,5,TYPE5,TASK9,SUCCESS
2039,TASK7569,NODE87,2020-10-11 00:00:00,0,TYPE1,TASK3,SUCCESS
2040,TASK7285,NODE396,2020-10-18 00:00:00,14,TYPE1,TASK2,SUCCESS
2041,TASK7212,NODE116,2020-10-04 00:00:00,12,TYPE5,TASK4,SUCCESS
2042,TASK7033,NODE39,2020-10-14 00:00:00,12,TYPE4,TASK7,SUCCESS
2043,TASK6555,NODE50,2020-10-16 00:00:00,12,TYPE3,TASK2,SUCCESS
2044,TASK5725,NODE168,2020-10-13 00:00:00,20,TYPE4,TASK7,SUCCESS
2045,TASK5276,NODE485,2020-10-09 00:00:00,8,TYPE5,TASK6,SUCCESS
2046,TASK5261,NODE391,2020-10-14 00:00:00,15,TYPE4,TASK7,SUCCESS
2047,TASK4836,NODE41,2020-10-05 00:00:00,14,TYPE2,TASK7,SUCCESS
2048,TASK470,NODE400,2020-10-11 00:00:00,9,TYPE2,TASK1,SUCCESS
2049,TASK4466,NODE146,2020-10-17 00:00:00,12,TYPE2,TASK9,SUCCESS
2050,TASK4418,NODE15,2020-10-17 00:00:00,7,TYPE3,TASK2,SUCCESS
2051,TASK4042,NODE202,2020-10-17 00:00:00,8,TYPE1,TASK1,SUCCESS
2052,TASK3185,NODE408,2020-10-17 00:00:00,15,TYPE3,TASK8,SUCCESS
2053,TASK3038,NODE411,2020-10-03 00:00:00,18,TYPE2,TASK2,SUCCESS
2054,TASK2751,NODE65,2020-10-02 00:00:00,6,TYPE3,TASK8,SUCCESS
2055,TASK2196,NODE168,2020-10-09 00:00:00,19,TYPE1,TASK9,SUCCESS
2056,TASK2084,NODE431,2020-10-20 00:00:00,18,TYPE4,TASK8,SUCCESS
2057,TASK2053,NODE437,2020-10-09 00:00:00,13,TYPE4,TASK3,SUCCESS
2058,TASK1998,NODE192,2020-10-14 00:00:00,13,TYPE1,TASK5,SUCCESS
2059,TASK1524,NODE277,2020-10-15 00:00:00,9,TYPE1,TASK8,SUCCESS
2060,TASK1376,NODE434,2020-10-01 00:00:00,18,TYPE4,TASK4,SUCCESS
2061,TASK1093,NODE186,2020-10-08 00:00:00,8,TYPE5,TASK8,SUCCESS
2062,TASK9628,NODE308,2020-10-20 00:00:00,1,TYPE1,TASK3,SUCCESS
2063,TASK9429,NODE25,2020-09-12 00:00:00,18,TYPE5,TASK4,SUCCESS
2064,TASK9303,NODE344,2020-10-12 00:00:00,7,TYPE3,TASK5,SUCCESS
2065,TASK9077,NODE103,2020-10-12 00:00:00,0,TYPE2,TASK2,SUCCESS
2066,TASK8353,NODE458,2020-10-12 00:00:00,16,TYPE1,TASK9,SUCCESS
2067,TASK8333,NODE387,2020-10-12 00:00:00,18,TYPE2,TASK9,SUCCESS
2068,TASK8039,NODE149,2020-10-07 00:00:00,20,TYPE1,TASK2,SUCCESS
2069,TASK7950,NODE480,2020-10-13 00:00:00,3,TYPE2,TASK4,SUCCESS
2070,TASK6859,NODE306,2020-10-18 00:00:00,6,TYPE5,TASK4,SUCCESS
2071,TASK6774,NODE42,2020-10-11 00:00:00,13,TYPE4,TASK2,SUCCESS
2072,TASK647,NODE490,2020-10-14 00:00:00,0,TYPE2,TASK4,SUCCESS
2073,TASK6474,NODE436,2020-10-20 00:00:00,0,TYPE5,TASK4,SUCCESS
2074,TASK6356,NODE300,2020-10-16 00:00:00,6,TYPE3,TASK9,SUCCESS
2075,TASK6114,NODE224,2020-10-02 00:00:00,10,TYPE3,TASK7,SUCCESS
2076,TASK5827,NODE455,2020-10-20 00:00:00,13,TYPE3,TASK2,SUCCESS
2077,TASK5765,NODE28,2020-10-17 00:00:00,11,TYPE1,TASK4,SUCCESS
2078,TASK5693,NODE45,2020-10-13 00:00:00,3,TYPE2,TASK9,SUCCESS
2079,TASK5552,NODE396,2020-10-01 00:00:00,6,TYPE2,TASK1,SUCCESS
2080,TASK5500,NODE106,2020-10-13 00:00:00,20,TYPE3,TASK9,SUCCESS
2081,TASK5379,NODE84,2020-10-13 00:00:00,16,TYPE4,TASK5,SUCCESS
2082,TASK5258,NODE465,2020-10-01 00:00:00,8,TYPE5,TASK8,SUCCESS
2083,TASK5117,NODE84,2020-10-07 00:00:00,11,TYPE4,TASK9,SUCCESS
2084,TASK494,NODE48,2020-10-13 00:00:00,16,TYPE2,TASK9,SUCCESS
2085,TASK4941,NODE312,2020-10-09 00:00:00,13,TYPE3,TASK3,SUCCESS
2086,TASK4291,NODE297,2020-10-13 00:00:00,10,TYPE2,TASK5,SUCCESS
2087,TASK3766,NODE293,2020-10-09 00:00:00,13,TYPE1,TASK4,SUCCESS
2088,TASK3266,NODE161,2020-10-12 00:00:00,7,TYPE1,TASK9,SUCCESS
2089,TASK2999,NODE13,2020-10-18 00:00:00,14,TYPE4,TASK3,SUCCESS
2090,TASK2778,NODE169,2020-09-25 00:00:00,11,TYPE5,TASK5,SUCCESS
2091,TASK2678,NODE228,2020-10-13 00:00:00,16,TYPE2,TASK9,SUCCESS
2092,TASK2117,NODE158,2020-10-15 00:00:00,4,TYPE5,TASK3,SUCCESS
2093,TASK1993,NODE163,2020-10-16 00:00:00,18,TYPE2,TASK2,SUCCESS
2094,TASK1562,NODE328,2020-10-17 00:00:00,10,TYPE3,TASK3,SUCCESS
2095,TASK9600,NODE371,2020-10-13 00:00:00,1,TYPE2,TASK2,SUCCESS
2096,TASK9475,NODE177,2020-10-10 00:00:00,10,TYPE3,TASK5,SUCCESS
2097,TASK9136,NODE50,2020-10-05 00:00:00,4,TYPE5,TASK6,SUCCESS
2098,TASK828,NODE380,2020-10-09 00:00:00,10,TYPE2,TASK6,SUCCESS
2099,TASK8139,NODE472,2020-10-18 00:00:00,12,TYPE5,TASK5,SUCCESS
2100,TASK807,NODE224,2020-10-10 00:00:00,2,TYPE5,TASK2,SUCCESS
2101,TASK7656,NODE37,2020-10-10 00:00:00,2,TYPE2,TASK5,SUCCESS
2102,TASK7470,NODE445,2020-10-16 00:00:00,7,TYPE1,TASK5,SUCCESS
2103,TASK7402,NODE43,2020-10-19 00:00:00,5,TYPE5,TASK8,SUCCESS
2104,TASK7260,NODE345,2020-10-16 00:00:00,6,TYPE1,TASK3,SUCCESS
2105,TASK6449,NODE64,2020-10-08 00:00:00,2,TYPE2,TASK7,SUCCESS
2106,TASK5830,NODE203,2020-10-15 00:00:00,9,TYPE2,TASK4,SUCCESS
2107,TASK5523,NODE410,2020-10-14 00:00:00,9,TYPE1,TASK9,SUCCESS
2108,TASK537,NODE185,2020-10-15 00:00:00,17,TYPE4,TASK5,SUCCESS
2109,TASK5175,NODE443,2020-10-17 00:00:00,20,TYPE4,TASK6,SUCCESS
2110,TASK4809,NODE227,2020-09-24 00:00:00,10,TYPE4,TASK6,SUCCESS
2111,TASK479,NODE218,2020-10-15 00:00:00,12,TYPE2,TASK6,SUCCESS
2112,TASK4517,NODE421,2020-10-14 00:00:00,5,TYPE2,TASK1,SUCCESS
2113,TASK437,NODE313,2020-10-15 00:00:00,2,TYPE3,TASK1,SUCCESS
2114,TASK4361,NODE281,2020-10-19 00:00:00,14,TYPE1,TASK9,SUCCESS
2115,TASK4313,NODE281,2020-10-14 00:00:00,19,TYPE1,TASK3,SUCCESS
2116,TASK4003,NODE189,2020-10-18 00:00:00,10,TYPE2,TASK2,SUCCESS
2117,TASK3943,NODE409,2020-10-17 00:00:00,2,TYPE5,TASK9,SUCCESS
2118,TASK3483,NODE450,2020-10-14 00:00:00,13,TYPE4,TASK4,SUCCESS
2119,TASK2947,NODE160,2020-10-12 00:00:00,20,TYPE4,TASK7,SUCCESS
2120,TASK2491,NODE178,2020-10-15 00:00:00,5,TYPE2,TASK7,SUCCESS
2121,TASK2315,NODE172,2020-10-13 00:00:00,15,TYPE1,TASK8,SUCCESS
2122,TASK2256,NODE89,2020-10-10 00:00:00,20,TYPE3,TASK8,SUCCESS
2123,TASK1974,NODE356,2020-10-17 00:00:00,19,TYPE5,TASK6,SUCCESS
2124,TASK172,NODE157,2020-10-14 00:00:00,17,TYPE5,TASK2,SUCCESS
2125,TASK1635,NODE336,2020-10-17 00:00:00,15,TYPE2,TASK3,SUCCESS
2126,TASK1316,NODE169,2020-10-14 00:00:00,15,TYPE5,TASK9,SUCCESS
2127,TASK109,NODE292,2020-10-10 00:00:00,12,TYPE5,TASK1,SUCCESS
2128,TASK1082,NODE344,2020-09-24 00:00:00,18,TYPE3,TASK7,SUCCESS
2129,TASK9868,NODE123,2020-10-16 00:00:00,10,TYPE2,TASK6,SUCCESS
2130,TASK9507,NODE204,2020-10-02 00:00:00,9,TYPE4,TASK7,SUCCESS
2131,TASK9269,NODE497,2020-10-08 00:00:00,4,TYPE5,TASK3,SUCCESS
2132,TASK9051,NODE129,2020-10-15 00:00:00,1,TYPE3,TASK3,SUCCESS
2133,TASK8980,NODE338,2020-10-12 00:00:00,18,TYPE3,TASK7,SUCCESS
2134,TASK873,NODE27,2020-10-16 00:00:00,18,TYPE5,TASK3,SUCCESS
2135,TASK8717,NODE337,2020-10-08 00:00:00,14,TYPE2,TASK4,SUCCESS
2136,TASK8574,NODE421,2020-10-03 00:00:00,0,TYPE2,TASK5,SUCCESS
2137,TASK8509,NODE404,2020-10-13 00:00:00,10,TYPE1,TASK8,SUCCESS
2138,TASK8265,NODE274,2020-10-13 00:00:00,17,TYPE3,TASK9,SUCCESS
2139,TASK7997,NODE59,2020-10-05 00:00:00,2,TYPE4,TASK3,SUCCESS
2140,TASK7727,NODE493,2020-10-06 00:00:00,6,TYPE1,TASK4,SUCCESS
2141,TASK7667,NODE193,2020-10-04 00:00:00,13,TYPE3,TASK5,SUCCESS
2142,TASK71,NODE10,2020-10-18 00:00:00,0,TYPE4,TASK7,SUCCESS
2143,TASK6892,NODE49,2020-10-12 00:00:00,14,TYPE1,TASK1,SUCCESS
2144,TASK6292,NODE294,2020-10-12 00:00:00,18,TYPE3,TASK2,SUCCESS
2145,TASK5767,NODE46,2020-10-16 00:00:00,3,TYPE2,TASK7,SUCCESS
2146,TASK5719,NODE389,2020-10-15 00:00:00,3,TYPE4,TASK1,SUCCESS
2147,TASK5459,NODE255,2020-10-02 00:00:00,0,TYPE2,TASK5,SUCCESS
2148,TASK5024,NODE277,2020-10-11 00:00:00,5,TYPE3,TASK2,SUCCESS
2149,TASK4581,NODE227,2020-10-15 00:00:00,10,TYPE4,TASK2,SUCCESS
2150,TASK4377,NODE130,2020-10-17 00:00:00,1,TYPE5,TASK9,SUCCESS
2151,TASK4371,NODE10,2020-10-15 00:00:00,19,TYPE1,TASK7,SUCCESS
2152,TASK4303,NODE299,2020-10-12 00:00:00,14,TYPE1,TASK2,SUCCESS
2153,TASK3681,NODE362,2020-09-25 00:00:00,17,TYPE4,TASK2,SUCCESS
2154,TASK3608,NODE447,2020-10-01 00:00:00,8,TYPE3,TASK7,SUCCESS
2155,TASK3606,NODE284,2020-10-12 00:00:00,11,TYPE4,TASK4,SUCCESS
2156,TASK325,NODE94,2020-10-05 00:00:00,18,TYPE2,TASK6,SUCCESS
2157,TASK3072,NODE136,2020-10-17 00:00:00,7,TYPE2,TASK8,SUCCESS
2158,TASK2795,NODE285,2020-10-05 00:00:00,7,TYPE1,TASK6,SUCCESS
2159,TASK2587,NODE271,2020-10-06 00:00:00,16,TYPE3,TASK8,SUCCESS
2160,TASK2466,NODE186,2020-10-08 00:00:00,18,TYPE5,TASK3,SUCCESS
2161,TASK1537,NODE89,2020-10-16 00:00:00,7,TYPE2,TASK3,SUCCESS
2162,TASK1501,NODE462,2020-10-12 00:00:00,9,TYPE4,TASK4,SUCCESS
2163,TASK1456,NODE499,2020-10-02 00:00:00,20,TYPE2,TASK4,SUCCESS
2164,TASK1397,NODE384,2020-10-06 00:00:00,14,TYPE3,TASK9,SUCCESS
2165,TASK9498,NODE212,2020-10-08 00:00:00,3,TYPE4,TASK2,SUCCESS
2166,TASK9025,NODE333,2020-10-10 00:00:00,3,TYPE1,TASK2,SUCCESS
2167,TASK851,NODE327,2020-10-10 00:00:00,0,TYPE2,TASK2,SUCCESS
2168,TASK8492,NODE237,2020-09-22 00:00:00,15,TYPE3,TASK7,SUCCESS
2169,TASK8418,NODE28,2020-10-15 00:00:00,13,TYPE3,TASK7,SUCCESS
2170,TASK7913,NODE19,2020-10-14 00:00:00,10,TYPE3,TASK4,SUCCESS
2171,TASK7809,NODE66,2020-10-13 00:00:00,5,TYPE5,TASK6,SUCCESS
2172,TASK7282,NODE169,2020-10-16 00:00:00,7,TYPE5,TASK2,SUCCESS
2173,TASK7116,NODE182,2020-10-12 00:00:00,18,TYPE1,TASK5,SUCCESS
2174,TASK6811,NODE81,2020-10-01 00:00:00,8,TYPE1,TASK9,SUCCESS
2175,TASK6431,NODE68,2020-10-08 00:00:00,3,TYPE1,TASK3,SUCCESS
2176,TASK6397,NODE63,2020-10-12 00:00:00,6,TYPE1,TASK4,SUCCESS
2177,TASK6272,NODE125,2020-09-15 00:00:00,8,TYPE2,TASK5,SUCCESS
2178,TASK60,NODE60,2020-10-09 00:00:00,4,TYPE2,TASK8,SUCCESS
2179,TASK5724,NODE317,2020-10-06 00:00:00,12,TYPE2,TASK9,SUCCESS
2180,TASK5015,NODE467,2020-10-16 00:00:00,16,TYPE2,TASK5,SUCCESS
2181,TASK4457,NODE419,2020-10-17 00:00:00,5,TYPE1,TASK2,SUCCESS
2182,TASK42,NODE48,2020-10-04 00:00:00,19,TYPE4,TASK2,SUCCESS
2183,TASK3960,NODE169,2020-10-17 00:00:00,0,TYPE2,TASK2,SUCCESS
2184,TASK3873,NODE467,2020-10-14 00:00:00,5,TYPE1,TASK7,SUCCESS
2185,TASK3374,NODE98,2020-10-16 00:00:00,4,TYPE2,TASK3,SUCCESS
2186,TASK1709,NODE98,2020-10-01 00:00:00,14,TYPE3,TASK7,SUCCESS
2187,TASK1151,NODE313,2020-10-14 00:00:00,11,TYPE2,TASK7,SUCCESS
2188,TASK9813,NODE351,2020-10-03 00:00:00,17,TYPE2,TASK4,SUCCESS
2189,TASK9558,NODE443,2020-10-14 00:00:00,1,TYPE2,TASK7,SUCCESS
2190,TASK9495,NODE355,2020-10-12 00:00:00,15,TYPE3,TASK3,SUCCESS
2191,TASK8304,NODE455,2020-09-20 00:00:00,16,TYPE4,TASK4,SUCCESS
2192,TASK7933,NODE312,2020-10-07 00:00:00,6,TYPE2,TASK4,SUCCESS
2193,TASK7899,NODE206,2020-10-13 00:00:00,16,TYPE5,TASK6,SUCCESS
2194,TASK761,NODE161,2020-09-10 00:00:00,16,TYPE1,TASK7,SUCCESS
2195,TASK7447,NODE476,2020-10-15 00:00:00,2,TYPE4,TASK7,SUCCESS
2196,TASK7416,NODE108,2020-10-07 00:00:00,1,TYPE3,TASK9,SUCCESS
2197,TASK6660,NODE193,2020-10-14 00:00:00,5,TYPE3,TASK3,SUCCESS
2198,TASK5949,NODE245,2020-10-13 00:00:00,0,TYPE3,TASK5,SUCCESS
2199,TASK5858,NODE418,2020-09-20 00:00:00,8,TYPE3,TASK4,SUCCESS
2200,TASK5565,NODE196,2020-10-14 00:00:00,12,TYPE2,TASK3,SUCCESS
2201,TASK5480,NODE352,2020-10-13 00:00:00,0,TYPE1,TASK2,SUCCESS
2202,TASK492,NODE87,2020-10-15 00:00:00,17,TYPE3,TASK3,SUCCESS
2203,TASK4634,NODE324,2020-10-09 00:00:00,3,TYPE1,TASK1,SUCCESS
2204,TASK4485,NODE8,2020-10-03 00:00:00,1,TYPE4,TASK2,SUCCESS
2205,TASK4106,NODE237,2020-10-16 00:00:00,8,TYPE3,TASK4,SUCCESS
2206,TASK3802,NODE300,2020-10-16 00:00:00,9,TYPE3,TASK8,SUCCESS
2207,TASK3414,NODE146,2020-10-13 00:00:00,6,TYPE3,TASK1,SUCCESS
2208,TASK3188,NODE70,2020-10-02 00:00:00,7,TYPE2,TASK2,SUCCESS
2209,TASK3073,NODE138,2020-10-07 00:00:00,14,TYPE1,TASK9,SUCCESS
2210,TASK3019,NODE37,2020-10-11 00:00:00,3,TYPE4,TASK9,SUCCESS
2211,TASK2977,NODE69,2020-10-10 00:00:00,9,TYPE1,TASK4,SUCCESS
2212,TASK2576,NODE237,2020-10-13 00:00:00,14,TYPE1,TASK8,SUCCESS
2213,TASK2535,NODE357,2020-10-07 00:00:00,19,TYPE5,TASK2,SUCCESS
2214,TASK2389,NODE174,2020-10-12 00:00:00,15,TYPE4,TASK5,SUCCESS
2215,TASK2209,NODE151,2020-10-15 00:00:00,4,TYPE4,TASK6,SUCCESS
2216,TASK2189,NODE37,2020-10-05 00:00:00,12,TYPE5,TASK5,SUCCESS
2217,TASK203,NODE432,2020-10-07 00:00:00,11,TYPE5,TASK5,SUCCESS
2218,TASK1661,NODE181,2020-09-17 00:00:00,18,TYPE5,TASK9,SUCCESS
2219,TASK1655,NODE58,2020-10-08 00:00:00,7,TYPE3,TASK4,SUCCESS
2220,TASK1645,NODE323,2020-10-09 00:00:00,2,TYPE4,TASK4,SUCCESS
2221,TASK1385,NODE165,2020-10-07 00:00:00,7,TYPE5,TASK4,SUCCESS
2222,TASK1212,NODE496,2020-10-16 00:00:00,8,TYPE2,TASK8,SUCCESS
2223,TASK1126,NODE404,2020-09-18 00:00:00,15,TYPE4,TASK4,SUCCESS
2224,TASK9833,NODE270,2020-10-10 00:00:00,10,TYPE4,TASK3,SUCCESS
2225,TASK957,NODE52,2020-10-08 00:00:00,5,TYPE4,TASK6,SUCCESS
2226,TASK8971,NODE269,2020-10-09 00:00:00,4,TYPE3,TASK9,SUCCESS
2227,TASK7891,NODE440,2020-10-06 00:00:00,12,TYPE2,TASK9,SUCCESS
2228,TASK7837,NODE460,2020-10-11 00:00:00,4,TYPE5,TASK2,SUCCESS
2229,TASK7508,NODE450,2020-10-13 00:00:00,8,TYPE2,TASK2,SUCCESS
2230,TASK7391,NODE296,2020-10-08 00:00:00,8,TYPE1,TASK1,SUCCESS
2231,TASK6940,NODE266,2020-10-05 00:00:00,7,TYPE5,TASK4,SUCCESS
2232,TASK6413,NODE394,2020-10-12 00:00:00,15,TYPE3,TASK5,SUCCESS
2233,TASK6346,NODE107,2020-10-07 00:00:00,3,TYPE4,TASK3,SUCCESS
2234,TASK6116,NODE470,2020-10-06 00:00:00,11,TYPE3,TASK1,SUCCESS
2235,TASK588,NODE285,2020-10-12 00:00:00,16,TYPE4,TASK3,SUCCESS
2236,TASK5479,NODE274,2020-09-24 00:00:00,19,TYPE1,TASK8,SUCCESS
2237,TASK5330,NODE224,2020-10-08 00:00:00,4,TYPE1,TASK7,SUCCESS
2238,TASK4355,NODE254,2020-10-11 00:00:00,14,TYPE4,TASK7,SUCCESS
2239,TASK4176,NODE68,2020-10-14 00:00:00,19,TYPE4,TASK3,SUCCESS
2240,TASK3932,NODE36,2020-10-08 00:00:00,7,TYPE3,TASK5,SUCCESS
2241,TASK3842,NODE86,2020-10-08 00:00:00,1,TYPE5,TASK9,SUCCESS
2242,TASK3591,NODE123,2020-10-07 00:00:00,1,TYPE3,TASK7,SUCCESS
